@relation migracion_v3_clustered

@attribute Instance_number numeric
@attribute zona {1,2,9}
@attribute instruccion {0,1,2,3,4,5,6,7,8,9,99}
@attribute trabajo {1,2,9}
@attribute region {1,2,3,4,5,6,9}
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5}

@data
6974,1,4,2,2,cluster3
6975,1,7,1,2,cluster4
6976,1,3,2,2,cluster3
6977,1,3,2,2,cluster3
6978,1,3,2,2,cluster3
6979,1,4,1,2,cluster3
6980,1,4,1,2,cluster3
6981,1,2,2,2,cluster0
6982,1,0,9,2,cluster0
6983,1,2,1,2,cluster1
6984,1,2,1,2,cluster1
6985,1,4,1,2,cluster3
6986,1,3,2,2,cluster3
6987,1,2,1,2,cluster1
6988,1,4,2,2,cluster3
6989,1,3,1,2,cluster1
6990,1,3,2,2,cluster3
6991,1,3,2,2,cluster3
6992,1,3,2,2,cluster3
6993,1,2,2,2,cluster0
6994,1,3,1,2,cluster1
6995,1,2,2,2,cluster0
6996,1,7,1,2,cluster4
6997,1,5,2,2,cluster5
6998,1,3,1,2,cluster1
6999,1,5,1,2,cluster5
7000,1,8,1,2,cluster4
7001,1,3,1,2,cluster1
7002,1,3,2,2,cluster3
7003,1,7,2,2,cluster4
7004,1,2,1,2,cluster1
7005,1,2,2,2,cluster0
7006,1,1,2,2,cluster0
7007,1,3,2,2,cluster3
7008,1,1,2,2,cluster0
7009,1,3,1,2,cluster1
7010,1,4,1,2,cluster3
7011,1,2,2,2,cluster0
7012,1,4,1,2,cluster3
7013,1,1,2,2,cluster0
7014,1,3,1,2,cluster1
7015,1,7,1,2,cluster4
7016,1,3,2,2,cluster3
7017,1,3,2,2,cluster3
7018,1,2,1,2,cluster1
7019,1,1,9,2,cluster0
7020,1,5,2,2,cluster5
7021,1,7,2,2,cluster4
7022,1,3,2,2,cluster3
7023,1,7,1,2,cluster4
7024,1,3,1,2,cluster1
7025,1,0,9,2,cluster0
7026,1,3,2,2,cluster3
7027,1,4,1,2,cluster3
7028,1,4,2,2,cluster3
7029,1,7,1,2,cluster4
7030,1,2,2,2,cluster0
7031,1,2,1,2,cluster1
7032,1,2,2,2,cluster0
7033,1,7,1,2,cluster4
7034,1,0,2,2,cluster0
7035,1,4,2,2,cluster3
7036,1,2,2,2,cluster0
7037,1,2,2,2,cluster0
7038,1,0,9,2,cluster0
7039,1,2,1,2,cluster1
7040,1,7,1,2,cluster4
7041,1,2,1,2,cluster1
7042,1,2,1,2,cluster1
7043,1,3,2,2,cluster3
7044,1,3,1,2,cluster1
7045,1,3,1,2,cluster1
7046,1,3,1,2,cluster1
7047,1,7,2,2,cluster4
7048,1,1,1,2,cluster0
7049,1,4,1,2,cluster3
7050,1,3,1,2,cluster1
7051,1,2,1,2,cluster1
7052,1,3,1,2,cluster1
7053,1,1,2,2,cluster0
7054,1,2,1,2,cluster1
7055,1,2,1,2,cluster1
7056,1,3,1,2,cluster1
7057,1,2,1,2,cluster1
7058,1,7,1,2,cluster4
7059,1,3,1,2,cluster1
7060,1,3,1,2,cluster1
7061,1,2,2,2,cluster0
7062,1,3,2,2,cluster3
7063,1,0,9,2,cluster0
7064,1,3,2,2,cluster3
7065,1,5,1,2,cluster5
7066,1,7,2,2,cluster4
7067,1,3,1,2,cluster1
7068,1,7,1,2,cluster4
7069,1,4,1,2,cluster3
7070,1,4,2,2,cluster3
7071,1,3,2,2,cluster3
7072,1,3,1,2,cluster1
7073,1,5,1,2,cluster5
7074,1,2,1,2,cluster1
7075,1,7,2,2,cluster4
7076,1,0,9,2,cluster0
7077,1,4,1,2,cluster3
7078,1,2,2,2,cluster0
7079,1,2,1,2,cluster1
7080,1,6,1,2,cluster5
7081,1,4,1,2,cluster3
7082,1,4,1,2,cluster3
7083,1,0,9,2,cluster0
7084,1,2,1,2,cluster1
7085,1,4,2,2,cluster3
7086,1,1,9,2,cluster0
7087,1,7,1,2,cluster4
7088,1,2,2,2,cluster0
7089,1,2,1,2,cluster1
7090,1,2,1,2,cluster1
7091,1,2,2,2,cluster0
7092,1,1,9,2,cluster0
7093,1,1,1,2,cluster0
7094,1,1,1,2,cluster0
7095,1,1,2,2,cluster0
7096,1,3,1,2,cluster1
7097,1,2,1,2,cluster1
7098,1,1,2,2,cluster0
7099,1,7,1,2,cluster4
7100,1,2,1,2,cluster1
7101,1,6,2,2,cluster5
7102,1,3,2,2,cluster3
7103,1,4,1,2,cluster3
7104,1,1,2,2,cluster0
7105,1,2,1,2,cluster1
7106,1,3,1,2,cluster1
7107,1,2,1,2,cluster1
7108,1,7,1,2,cluster4
7109,1,4,1,2,cluster3
7110,1,7,2,2,cluster4
7111,1,0,1,2,cluster0
7112,1,7,1,2,cluster4
7113,1,2,1,2,cluster1
7114,1,2,1,2,cluster1
7115,1,2,2,2,cluster0
7116,1,7,1,2,cluster4
7117,1,3,1,2,cluster1
7118,1,7,1,2,cluster4
7119,1,3,1,2,cluster1
7120,1,2,1,2,cluster1
7121,1,3,1,2,cluster1
7122,1,7,1,2,cluster4
7123,1,2,1,2,cluster1
7124,1,2,2,2,cluster0
7125,1,0,2,2,cluster0
7126,1,7,1,2,cluster4
7127,1,7,1,2,cluster4
7128,1,7,1,2,cluster4
7129,1,3,2,2,cluster3
7130,1,1,9,2,cluster0
7131,1,3,1,2,cluster1
7132,1,7,1,2,cluster4
7133,1,1,1,2,cluster0
7134,1,3,1,2,cluster1
7135,1,1,9,2,cluster0
7136,1,2,1,2,cluster1
7137,1,7,1,2,cluster4
7138,1,7,1,2,cluster4
7139,1,7,2,2,cluster4
7140,1,2,2,2,cluster0
7141,1,3,2,2,cluster3
7142,1,2,2,2,cluster0
7143,1,2,1,2,cluster1
7144,1,3,2,2,cluster3
7145,1,4,2,2,cluster3
7146,1,3,1,2,cluster1
7147,1,2,2,2,cluster0
7148,1,1,9,2,cluster0
7149,1,7,1,2,cluster4
7150,1,7,1,2,cluster4
7151,1,4,1,2,cluster3
7152,1,4,2,2,cluster3
7153,1,0,1,2,cluster0
7154,1,4,1,2,cluster3
7155,1,3,1,2,cluster1
7156,1,3,2,2,cluster3
7157,1,0,9,2,cluster0
7158,1,3,1,2,cluster1
7159,1,3,2,2,cluster3
7160,1,2,2,2,cluster0
7161,1,0,9,2,cluster0
7162,1,1,2,2,cluster0
7163,1,0,2,2,cluster0
7164,1,4,1,2,cluster3
7165,1,4,1,2,cluster3
7166,1,3,1,2,cluster1
7167,1,5,2,2,cluster5
7168,1,0,1,2,cluster0
7169,1,1,1,2,cluster0
7170,1,3,2,2,cluster3
7171,1,4,2,2,cluster3
7172,1,3,1,2,cluster1
7173,1,1,2,2,cluster0
7174,1,1,2,2,cluster0
7175,1,3,1,2,cluster1
7176,1,2,1,2,cluster1
7177,1,5,2,2,cluster5
7178,1,3,2,2,cluster3
7179,1,3,2,2,cluster3
7180,1,0,2,2,cluster0
7181,1,1,1,2,cluster0
7182,1,2,1,2,cluster1
7183,1,2,1,2,cluster1
7184,1,1,1,2,cluster0
7185,1,3,1,2,cluster1
7186,1,3,2,2,cluster3
7187,1,4,1,2,cluster3
7188,1,4,1,2,cluster3
7189,1,3,1,2,cluster1
7190,1,3,2,2,cluster3
7191,1,3,2,2,cluster3
7192,1,2,2,2,cluster0
7193,1,3,1,2,cluster1
7194,1,0,2,2,cluster0
7195,1,3,1,2,cluster1
7196,1,7,2,2,cluster4
7197,1,1,2,2,cluster0
7198,1,2,1,2,cluster1
7199,1,7,2,2,cluster4
7200,1,7,1,2,cluster4
7201,1,3,1,2,cluster1
7202,1,2,2,2,cluster0
7203,1,0,9,2,cluster0
7204,1,7,2,2,cluster4
7205,1,4,1,2,cluster3
7206,1,4,2,2,cluster3
7207,1,3,2,2,cluster3
7208,1,7,2,2,cluster4
7209,1,3,2,2,cluster3
7210,1,1,9,2,cluster0
7211,1,0,9,2,cluster0
7212,1,2,2,2,cluster0
7213,1,7,1,2,cluster4
7214,1,1,9,2,cluster0
7215,1,3,2,2,cluster3
7216,1,7,2,2,cluster4
7217,1,7,2,2,cluster4
7218,1,1,2,2,cluster0
7219,1,7,2,2,cluster4
7220,1,1,2,2,cluster0
7221,1,4,2,2,cluster3
7222,1,4,2,2,cluster3
7223,1,3,2,2,cluster3
7224,1,3,1,2,cluster1
7225,1,7,2,2,cluster4
7226,1,3,2,2,cluster3
7227,1,4,2,2,cluster3
7228,1,7,2,2,cluster4
7229,1,7,2,2,cluster4
7230,1,3,2,2,cluster3
7231,1,0,9,2,cluster0
7232,1,0,9,2,cluster0
7233,1,8,1,2,cluster4
7234,1,3,1,2,cluster1
7235,1,1,2,2,cluster0
7236,1,4,2,2,cluster3
7237,1,3,1,2,cluster1
7238,1,3,2,2,cluster3
7239,1,1,9,2,cluster0
7240,2,7,2,2,cluster4
7241,2,7,2,2,cluster4
7242,2,4,1,2,cluster3
7243,2,1,2,2,cluster0
7244,2,1,2,2,cluster0
7245,2,1,9,2,cluster0
7246,2,0,9,2,cluster0
7247,2,2,2,2,cluster0
7248,2,3,2,2,cluster3
7249,2,3,2,2,cluster3
7250,2,7,2,2,cluster4
7251,2,8,1,2,cluster4
7252,2,1,1,2,cluster0
7253,2,3,2,2,cluster3
7254,2,7,1,2,cluster4
7255,2,2,2,2,cluster0
7256,2,2,2,2,cluster0
7257,2,3,1,2,cluster1
7258,2,6,1,2,cluster5
7259,2,7,1,2,cluster4
7260,2,2,1,2,cluster1
7261,2,1,2,2,cluster0
7262,2,1,2,2,cluster0
7263,2,4,2,2,cluster3
7264,2,4,2,2,cluster3
7265,2,4,2,2,cluster3
7266,2,7,2,2,cluster4
7267,2,4,2,2,cluster3
7268,2,2,1,2,cluster1
7269,2,2,2,2,cluster0
7270,2,2,1,2,cluster1
7271,2,1,9,2,cluster0
7272,2,1,1,2,cluster0
7273,2,2,1,2,cluster1
7274,2,7,2,2,cluster4
7275,2,2,2,2,cluster0
7276,2,1,1,2,cluster0
7277,2,1,2,2,cluster0
7278,2,1,2,2,cluster0
7279,2,2,1,2,cluster1
7280,2,3,2,2,cluster3
7281,2,3,2,2,cluster3
7282,2,0,9,2,cluster0
7283,2,3,1,2,cluster1
7284,2,1,1,2,cluster0
7285,2,2,2,2,cluster0
7286,2,1,1,2,cluster0
7287,2,7,2,2,cluster4
7288,2,7,2,2,cluster4
7289,2,1,9,2,cluster0
7290,2,2,2,2,cluster0
7291,2,6,2,2,cluster5
7292,2,2,1,2,cluster1
7293,2,0,9,2,cluster0
7294,2,0,9,2,cluster0
7295,2,2,1,2,cluster1
7296,2,4,1,2,cluster3
7297,2,4,1,2,cluster3
7298,2,1,1,2,cluster0
7299,2,5,2,2,cluster5
7300,2,0,9,2,cluster0
7301,2,0,9,2,cluster0
7302,2,2,2,2,cluster0
7303,2,3,2,2,cluster3
7304,2,3,1,2,cluster1
7305,2,1,2,2,cluster0
7306,2,1,2,2,cluster0
7307,2,1,9,2,cluster0
7308,2,3,1,2,cluster1
7309,2,3,2,2,cluster3
7310,2,3,1,2,cluster1
7311,2,2,2,2,cluster0
7312,2,1,2,2,cluster0
7313,2,1,9,2,cluster0
7314,2,1,2,2,cluster0
7315,2,0,9,2,cluster0
7316,2,2,2,2,cluster0
7317,2,7,2,2,cluster4
7318,2,7,2,2,cluster4
7319,2,2,2,2,cluster0
7320,2,7,1,2,cluster4
7321,2,7,1,2,cluster4
7322,2,7,1,2,cluster4
7323,2,3,2,2,cluster3
7324,2,0,9,2,cluster0
7325,2,1,1,2,cluster0
7326,2,4,1,2,cluster3
7327,2,4,1,2,cluster3
7328,2,4,1,2,cluster3
7329,2,7,1,2,cluster4
7330,2,7,1,2,cluster4
7331,2,4,1,2,cluster3
7332,2,7,1,2,cluster4
7333,2,3,2,2,cluster3
7334,2,2,2,2,cluster0
7335,2,2,2,2,cluster0
7336,2,2,1,2,cluster1
7337,2,4,1,2,cluster3
7338,2,4,1,2,cluster3
7339,2,8,2,2,cluster4
7340,2,4,1,2,cluster3
7341,2,1,9,2,cluster0
7342,2,3,1,2,cluster1
7343,2,3,1,2,cluster1
7344,2,1,9,2,cluster0
7345,2,1,1,2,cluster0
7346,2,2,1,2,cluster1
7347,2,3,2,2,cluster3
7348,2,3,2,2,cluster3
7349,2,3,1,2,cluster1
7350,2,2,1,2,cluster1
7351,2,4,1,2,cluster3
7352,2,3,1,2,cluster1
7353,2,3,1,2,cluster1
7354,2,3,2,2,cluster3
7355,2,2,1,2,cluster1
7356,2,4,1,2,cluster3
7357,2,2,1,2,cluster1
7358,2,4,1,2,cluster3
7359,2,2,1,2,cluster1
7360,2,2,1,2,cluster1
7361,2,7,1,2,cluster4
7362,2,2,1,2,cluster1
7363,2,2,1,2,cluster1
7364,2,2,1,2,cluster1
7365,2,2,1,2,cluster1
7366,2,2,1,2,cluster1
7367,2,3,2,2,cluster3
7368,2,3,2,2,cluster3
7369,2,1,1,2,cluster0
7370,2,2,1,2,cluster1
7371,2,3,2,2,cluster3
7372,2,2,1,2,cluster1
7373,2,2,2,2,cluster0
7374,2,2,2,2,cluster0
7375,2,7,1,2,cluster4
7376,2,3,1,2,cluster1
7377,2,4,2,2,cluster3
7378,2,2,2,2,cluster0
7379,2,3,1,2,cluster1
7380,2,7,1,2,cluster4
7381,2,0,9,2,cluster0
7382,2,0,2,2,cluster0
7383,2,4,1,2,cluster3
7384,2,7,2,2,cluster4
7385,2,1,1,2,cluster0
7386,2,1,2,2,cluster0
7387,2,2,1,2,cluster1
7388,2,2,2,2,cluster0
7389,2,6,1,2,cluster5
7390,2,3,2,2,cluster3
7391,2,3,1,2,cluster1
7392,2,1,1,2,cluster0
7393,2,2,1,2,cluster1
7394,2,7,2,2,cluster4
7395,2,7,2,2,cluster4
7396,2,1,2,2,cluster0
7397,2,2,1,2,cluster1
7398,2,1,2,2,cluster0
7399,2,4,1,2,cluster3
7400,2,1,2,2,cluster0
7401,2,7,1,2,cluster4
7402,2,3,1,2,cluster1
7403,2,2,2,2,cluster0
7404,2,2,2,2,cluster0
7405,2,4,2,2,cluster3
7406,2,4,2,2,cluster3
7407,2,4,1,2,cluster3
7408,2,3,2,2,cluster3
7409,2,0,9,2,cluster0
7410,2,3,2,2,cluster3
7411,2,4,2,2,cluster3
7412,2,5,2,2,cluster5
7413,2,2,2,2,cluster0
7414,2,2,2,2,cluster0
7415,2,1,2,2,cluster0
7416,2,1,1,2,cluster0
7417,2,1,2,2,cluster0
7418,2,4,1,2,cluster3
7419,2,7,1,2,cluster4
7420,2,1,2,2,cluster0
7421,2,7,1,2,cluster4
7422,2,2,1,2,cluster1
7423,2,3,1,2,cluster1
7424,2,6,1,2,cluster5
7425,2,7,2,2,cluster4
7426,2,1,9,2,cluster0
7427,2,0,9,2,cluster0
7428,2,2,2,2,cluster0
7429,2,4,1,2,cluster3
7430,2,4,2,2,cluster3
7431,2,2,2,2,cluster0
7432,2,1,2,2,cluster0
7433,2,5,2,2,cluster5
7434,2,3,2,2,cluster3
7435,2,2,1,2,cluster1
7436,2,3,2,2,cluster3
7437,2,2,1,2,cluster1
7438,2,2,1,2,cluster1
7439,2,2,2,2,cluster0
7440,2,2,2,2,cluster0
7441,2,4,1,2,cluster3
7442,2,3,2,2,cluster3
7443,2,1,2,2,cluster0
7444,2,4,2,2,cluster3
7445,2,3,1,2,cluster1
7446,2,1,1,2,cluster0
7447,2,2,2,2,cluster0
7448,2,1,2,2,cluster0
7449,2,0,1,2,cluster0
7450,2,2,1,2,cluster1
7451,2,2,2,2,cluster0
7452,2,3,1,2,cluster1
7453,2,2,1,2,cluster1
7454,2,1,9,2,cluster0
7455,2,0,9,2,cluster0
7456,2,7,1,2,cluster4
7457,2,2,1,2,cluster1
7458,2,3,1,2,cluster1
7459,2,3,2,2,cluster3
7460,2,1,9,2,cluster0
7461,2,0,2,2,cluster0
7462,2,0,1,2,cluster0
7463,2,2,2,2,cluster0
7464,2,2,2,2,cluster0
7465,2,1,2,2,cluster0
7466,2,1,2,2,cluster0
7467,2,3,1,2,cluster1
7468,2,2,2,2,cluster0
7469,2,1,1,2,cluster0
7470,2,2,1,2,cluster1
7471,2,1,2,2,cluster0
7472,2,2,2,2,cluster0
7473,2,3,1,2,cluster1
7474,2,2,1,2,cluster1
7475,2,2,2,2,cluster0
7476,2,1,1,2,cluster0
7477,2,3,1,2,cluster1
7478,2,3,1,2,cluster1
7479,2,2,1,2,cluster1
7480,2,3,2,2,cluster3
7481,2,2,1,2,cluster1
7482,2,1,2,2,cluster0
7483,2,3,1,2,cluster1
7484,2,2,1,2,cluster1
7485,2,2,2,2,cluster0
7486,2,0,2,2,cluster0
7487,2,2,1,2,cluster1
7488,2,0,2,2,cluster0
7489,2,1,2,2,cluster0
7490,2,1,2,2,cluster0
7491,2,1,2,2,cluster0
7492,2,4,2,2,cluster3
7493,2,2,2,2,cluster0
7494,2,3,2,2,cluster3
7495,2,7,2,2,cluster4
7496,2,7,2,2,cluster4
7497,2,2,2,2,cluster0
7498,2,2,2,2,cluster0
7499,2,0,2,2,cluster0
7500,2,3,2,2,cluster3
7501,2,2,1,2,cluster1
7502,2,7,2,2,cluster4
7503,2,4,2,2,cluster3
7504,2,3,2,2,cluster3
7505,2,3,2,2,cluster3
7506,2,1,1,2,cluster0
7507,2,0,1,2,cluster0
7508,2,1,2,2,cluster0
7509,2,2,1,2,cluster1
7510,2,1,1,2,cluster0
7511,2,3,1,2,cluster1
7512,2,1,2,2,cluster0
7513,2,7,1,2,cluster4
7514,2,7,1,2,cluster4
7515,2,7,1,2,cluster4
7516,2,7,1,2,cluster4
7517,2,3,2,2,cluster3
7518,2,1,9,2,cluster0
7519,2,0,9,2,cluster0
7520,2,2,1,2,cluster1
7521,2,7,1,2,cluster4
7522,2,4,1,2,cluster3
7523,2,1,9,2,cluster0
7524,2,3,2,2,cluster3
7525,2,3,2,2,cluster3
7526,2,3,2,2,cluster3
7527,2,7,1,2,cluster4
7528,2,1,1,2,cluster0
7529,2,2,1,2,cluster1
7530,2,2,1,2,cluster1
7531,2,2,1,2,cluster1
7532,2,3,1,2,cluster1
7533,2,4,1,2,cluster3
7534,2,4,2,2,cluster3
7535,2,3,2,2,cluster3
7536,2,2,2,2,cluster0
7537,2,0,2,2,cluster0
7538,2,7,2,2,cluster4
7539,2,7,1,2,cluster4
7540,2,6,1,2,cluster5
7541,2,3,1,2,cluster1
7542,2,2,2,2,cluster0
7543,2,2,1,2,cluster1
7544,2,1,2,2,cluster0
7545,2,3,2,2,cluster3
7546,2,2,2,2,cluster0
7547,2,1,1,2,cluster0
7548,2,3,2,2,cluster3
7549,2,2,2,2,cluster0
7550,2,2,1,2,cluster1
7551,2,2,2,2,cluster0
7552,2,2,2,2,cluster0
7553,2,2,2,2,cluster0
7554,2,1,1,2,cluster0
7555,2,3,1,2,cluster1
7556,2,7,1,2,cluster4
7557,2,3,2,2,cluster3
7558,2,0,9,2,cluster0
7559,2,4,1,2,cluster3
7560,2,2,1,2,cluster1
7561,2,3,2,2,cluster3
7562,2,1,2,2,cluster0
7563,2,2,1,2,cluster1
7564,2,4,1,2,cluster3
7565,2,6,1,2,cluster5
7566,2,3,2,2,cluster3
7567,1,7,1,3,cluster5
7568,1,7,1,3,cluster5
7569,1,6,2,3,cluster5
7570,1,3,1,3,cluster1
7571,1,7,1,3,cluster5
7572,1,2,1,3,cluster2
7573,1,4,2,3,cluster3
7574,1,5,1,3,cluster5
7575,1,3,1,3,cluster1
7576,1,6,1,3,cluster5
7577,1,7,2,3,cluster5
7578,1,5,2,3,cluster5
7579,1,4,1,3,cluster3
7580,1,4,1,3,cluster3
7581,1,3,1,3,cluster1
7582,1,3,2,3,cluster3
7583,1,2,2,3,cluster2
7584,1,5,2,3,cluster5
7585,1,1,2,3,cluster2
7586,1,1,2,3,cluster2
7587,1,1,1,3,cluster2
7588,1,2,1,3,cluster2
7589,1,1,1,3,cluster2
7590,1,5,2,3,cluster5
7591,1,2,2,3,cluster2
7592,1,1,2,3,cluster2
7593,1,1,9,3,cluster0
7594,1,0,9,3,cluster0
7595,1,1,1,3,cluster2
7596,1,3,1,3,cluster1
7597,1,2,2,3,cluster2
7598,1,1,1,3,cluster2
7599,1,2,1,3,cluster2
7600,1,5,2,3,cluster5
7601,1,0,9,3,cluster0
7602,1,2,1,3,cluster2
7603,1,7,1,3,cluster5
7604,1,7,1,3,cluster5
7605,1,4,2,3,cluster3
7606,1,3,1,3,cluster1
7607,1,2,2,3,cluster2
7608,1,4,1,3,cluster3
7609,1,2,1,3,cluster2
7610,1,7,1,3,cluster5
7611,1,3,2,3,cluster3
7612,1,4,2,3,cluster3
7613,1,5,2,3,cluster5
7614,1,3,1,3,cluster1
7615,1,1,2,3,cluster2
7616,1,2,1,3,cluster2
7617,1,4,2,3,cluster3
7618,1,7,1,3,cluster5
7619,1,7,1,3,cluster5
7620,1,4,2,3,cluster3
7621,1,1,2,3,cluster2
7622,1,1,2,3,cluster2
7623,1,2,1,3,cluster2
7624,1,4,2,3,cluster3
7625,1,3,2,3,cluster3
7626,1,2,1,3,cluster2
7627,1,2,2,3,cluster2
7628,1,3,2,3,cluster3
7629,1,1,2,3,cluster2
7630,1,2,2,3,cluster2
7631,1,3,2,3,cluster3
7632,1,3,2,3,cluster3
7633,1,3,2,3,cluster3
7634,1,1,9,3,cluster0
7635,1,2,2,3,cluster2
7636,1,0,9,3,cluster0
7637,1,2,2,3,cluster2
7638,1,3,2,3,cluster3
7639,1,4,1,3,cluster3
7640,1,2,2,3,cluster2
7641,1,1,1,3,cluster2
7642,1,2,1,3,cluster2
7643,1,1,9,3,cluster0
7644,1,1,2,3,cluster2
7645,1,2,2,3,cluster2
7646,1,7,1,3,cluster5
7647,1,2,1,3,cluster2
7648,1,1,2,3,cluster2
7649,1,2,2,3,cluster2
7650,1,1,2,3,cluster2
7651,1,1,2,3,cluster2
7652,1,2,1,3,cluster2
7653,1,3,1,3,cluster1
7654,1,3,1,3,cluster1
7655,1,2,1,3,cluster2
7656,1,2,1,3,cluster2
7657,1,1,2,3,cluster2
7658,1,2,2,3,cluster2
7659,1,3,2,3,cluster3
7660,1,3,1,3,cluster1
7661,1,2,1,3,cluster2
7662,1,1,2,3,cluster2
7663,1,1,2,3,cluster2
7664,1,7,2,3,cluster5
7665,1,2,2,3,cluster2
7666,1,7,1,3,cluster5
7667,1,7,1,3,cluster5
7668,1,2,2,3,cluster2
7669,1,0,2,3,cluster0
7670,1,4,1,3,cluster3
7671,1,7,1,3,cluster5
7672,1,2,1,3,cluster2
7673,1,3,1,3,cluster1
7674,1,3,1,3,cluster1
7675,1,2,2,3,cluster2
7676,1,0,1,3,cluster2
7677,1,7,2,3,cluster5
7678,1,7,1,3,cluster5
7679,1,3,1,3,cluster1
7680,1,3,1,3,cluster1
7681,1,1,2,3,cluster2
7682,1,2,2,3,cluster2
7683,1,0,9,3,cluster0
7684,1,2,2,3,cluster2
7685,1,3,2,3,cluster3
7686,1,3,2,3,cluster3
7687,1,1,9,3,cluster0
7688,1,7,2,3,cluster5
7689,1,2,2,3,cluster2
7690,1,2,1,3,cluster2
7691,1,1,2,3,cluster2
7692,1,3,1,3,cluster1
7693,1,2,2,3,cluster2
7694,1,7,2,3,cluster5
7695,1,1,2,3,cluster2
7696,1,4,1,3,cluster3
7697,1,3,2,3,cluster3
7698,1,0,9,3,cluster0
7699,1,3,1,3,cluster1
7700,1,2,2,3,cluster2
7701,1,0,9,3,cluster0
7702,1,7,1,3,cluster5
7703,1,4,2,3,cluster3
7704,1,1,9,3,cluster0
7705,1,0,9,3,cluster0
7706,1,0,2,3,cluster0
7707,1,2,2,3,cluster2
7708,1,3,1,3,cluster1
7709,1,4,1,3,cluster3
7710,1,1,2,3,cluster2
7711,1,1,2,3,cluster2
7712,1,3,2,3,cluster3
7713,1,2,2,3,cluster2
7714,1,7,1,3,cluster5
7715,1,3,1,3,cluster1
7716,1,4,1,3,cluster3
7717,1,6,1,3,cluster5
7718,1,2,1,3,cluster2
7719,1,2,1,3,cluster2
7720,1,3,2,3,cluster3
7721,1,2,2,3,cluster2
7722,1,1,2,3,cluster2
7723,1,0,2,3,cluster0
7724,1,1,2,3,cluster2
7725,1,2,2,3,cluster2
7726,1,1,2,3,cluster2
7727,1,0,2,3,cluster0
7728,1,1,1,3,cluster2
7729,1,1,9,3,cluster0
7730,1,3,2,3,cluster3
7731,1,8,2,3,cluster5
7732,1,2,2,3,cluster2
7733,1,3,2,3,cluster3
7734,1,0,2,3,cluster0
7735,1,1,1,3,cluster2
7736,1,1,2,3,cluster2
7737,1,1,2,3,cluster2
7738,1,1,2,3,cluster2
7739,1,1,9,3,cluster0
7740,1,0,9,3,cluster0
7741,1,1,2,3,cluster2
7742,1,1,1,3,cluster2
7743,1,3,2,3,cluster3
7744,1,2,2,3,cluster2
7745,1,3,2,3,cluster3
7746,1,3,1,3,cluster1
7747,1,2,1,3,cluster2
7748,1,2,1,3,cluster2
7749,1,4,2,3,cluster3
7750,1,2,1,3,cluster2
7751,1,1,2,3,cluster2
7752,1,6,1,3,cluster5
7753,1,3,2,3,cluster3
7754,1,2,1,3,cluster2
7755,1,1,2,3,cluster2
7756,1,0,2,3,cluster0
7757,1,3,1,3,cluster1
7758,1,3,2,3,cluster3
7759,1,2,2,3,cluster2
7760,1,3,2,3,cluster3
7761,1,4,1,3,cluster3
7762,1,2,1,3,cluster2
7763,1,1,2,3,cluster2
7764,1,1,1,3,cluster2
7765,1,4,1,3,cluster3
7766,1,3,2,3,cluster3
7767,1,1,2,3,cluster2
7768,1,1,2,3,cluster2
7769,1,2,2,3,cluster2
7770,1,3,1,3,cluster1
7771,1,0,2,3,cluster0
7772,1,3,1,3,cluster1
7773,1,2,1,3,cluster2
7774,1,2,1,3,cluster2
7775,1,3,1,3,cluster1
7776,1,2,1,3,cluster2
7777,1,7,1,3,cluster5
7778,1,3,1,3,cluster1
7779,1,1,2,3,cluster2
7780,1,4,2,3,cluster3
7781,1,7,1,3,cluster5
7782,1,4,2,3,cluster3
7783,1,7,1,3,cluster5
7784,1,7,2,3,cluster5
7785,1,4,1,3,cluster3
7786,1,2,2,3,cluster2
7787,1,1,9,3,cluster0
7788,1,1,1,3,cluster2
7789,1,3,1,3,cluster1
7790,1,3,2,3,cluster3
7791,1,3,2,3,cluster3
7792,1,1,2,3,cluster2
7793,1,7,1,3,cluster5
7794,1,3,2,3,cluster3
7795,1,3,1,3,cluster1
7796,1,3,2,3,cluster3
7797,1,1,1,3,cluster2
7798,1,3,1,3,cluster1
7799,1,4,1,3,cluster3
7800,1,7,2,3,cluster5
7801,1,2,2,3,cluster2
7802,1,7,1,3,cluster5
7803,1,7,2,3,cluster5
7804,1,7,1,3,cluster5
7805,1,6,1,3,cluster5
7806,1,1,2,3,cluster2
7807,1,7,2,3,cluster5
7808,1,7,1,3,cluster5
7809,1,7,1,3,cluster5
7810,1,7,1,3,cluster5
7811,1,3,2,3,cluster3
7812,1,3,1,3,cluster1
7813,1,2,1,3,cluster2
7814,1,1,9,3,cluster0
7815,1,0,9,3,cluster0
7816,1,3,1,3,cluster1
7817,1,7,1,3,cluster5
7818,1,4,2,3,cluster3
7819,1,1,2,3,cluster2
7820,1,2,2,3,cluster2
7821,1,2,2,3,cluster2
7822,1,3,1,3,cluster1
7823,1,1,2,3,cluster2
7824,1,2,2,3,cluster2
7825,1,8,2,3,cluster5
7826,1,3,2,3,cluster3
7827,1,1,2,3,cluster2
7828,1,2,1,3,cluster2
7829,1,4,1,3,cluster3
7830,1,7,1,3,cluster5
7831,1,3,2,3,cluster3
7832,1,1,9,3,cluster0
7833,1,0,9,3,cluster0
7834,1,4,1,3,cluster3
7835,1,4,2,3,cluster3
7836,1,2,1,3,cluster2
7837,1,2,1,3,cluster2
7838,1,2,1,3,cluster2
