int_date,live1,reg,eminuse,intmob,home3nw,bbhome1f1,smart1,low_budget_e_reader_1_high_2_no_3,Desktop_laptop,Twitter,Instagram,Pinterest,Facebook,Freq_Twitter,Freq_Instagram,Freq_Pinterest,Freq_LinkedIn,Freq_Facebook,amount_books_read,printed_books_read,audiobooks_heard,Ebooks_read,phy_public_library,virtual_public_library,freq_library_visit,freq_virtual_library_visit,freq_mobile_library_visit,library_loan_ebooks,borrow_print_books,help_from_librarian,sit_and_Study,class_to_use_computer,Attend_group_meeting,internet_use_library,library_impact_your_family,library_impact_community,sex,age,marital,par,kidage1,educ2,emplnw,inc,usr,state,weight,standwt
32916,3,1,1,1,1,2,1,2,1,2,2,1,1,0,0,5,5,2,2,1,2,2,1,3,4,0,0,1,2,2,2,2,1,2,2,1,2,46,2,1,0,3,1,5,U,8,2.75,0.9069065172
33016,2,1,1,1,1,4,1,3,2,2,2,2,2,0,0,0,0,0,97,1,2,2,1,3,4,0,0,8,1,2,1,2,2,2,2,1,2,33,6,2,0,3,1,7,S,12,6.9375,2.2878778048
33016,2,1,1,1,1,2,1,3,1,2,2,2,1,0,0,0,0,1,0,0,0,0,1,1,1,4,0,1,1,2,2,2,2,1,1,1,1,63,1,2,0,6,3,8,S,39,1.0625,0.3503956998
33016,2,3,1,1,1,4,1,3,2,2,2,2,1,0,0,0,0,5,0,0,0,0,3,3,0,0,0,8,0,0,0,0,0,0,1,1,1,60,3,2,0,2,3,1,S,12,3.65625,1.2057734376
33016,3,3,1,1,1,2,1,3,1,2,2,2,1,0,0,0,0,5,16,1,2,1,3,2,0,0,0,8,0,0,0,0,0,0,3,1,1,22,2,2,0,5,4,2,U,22,5.78125,1.9065648373
33016,2,1,1,2,1,2,2,3,1,2,2,2,1,0,0,0,3,3,12,1,2,2,1,1,4,4,0,1,1,1,2,2,2,1,2,1,1,70,1,2,0,8,3,7,S,51,1.34375,0.4431475027
33016,4,1,1,1,1,2,1,2,1,2,2,1,1,0,0,3,3,1,99,0,0,0,1,1,3,3,0,1,1,2,1,2,2,1,2,1,2,36,1,1,0,6,1,8,S,13,3.90625,1.2882194847
33016,2,1,1,1,1,5,1,2,1,1,1,2,1,8,3,0,0,2,0,0,0,0,1,3,4,0,0,8,2,2,2,2,2,1,3,1,1,81,1,2,0,4,3,3,R,37,2.8125,0.927518029
33016,4,1,1,2,1,2,2,3,1,2,2,2,1,0,0,0,0,1,6,1,2,2,1,3,2,0,0,8,1,2,2,2,2,2,2,1,1,71,1,2,0,5,3,5,R,23,1.8125,0.5977338409
33016,1,1,2,2,0,0,8,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,0,0,1,2,2,2,2,2,2,2,8,2,58,3,2,0,4,3,4,S,27,3.375,1.1130216347
40316,9,3,2,2,0,0,8,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,2,0,0,0,0,0,0,3,8,1,73,1,2,0,1,3,1,S,28,4.0625,1.339748264
33016,1,3,1,1,1,2,1,2,1,2,1,1,1,0,2,5,5,1,20,1,2,1,1,1,4,4,0,2,1,2,2,2,2,2,2,2,2,22,6,2,0,6,2,1,S,12,2.34375,0.7729316908
33016,3,1,1,1,1,2,1,2,1,2,1,1,1,0,6,5,6,3,6,1,2,1,2,3,0,0,0,8,0,0,0,0,0,2,3,1,2,36,1,1,0,6,1,8,U,1,4.34375,1.4325000669
40116,1,3,2,1,1,4,1,3,1,2,2,2,2,0,0,0,0,0,0,0,0,0,1,3,4,0,0,1,2,2,2,2,2,2,1,1,1,47,1,1,0,3,1,3,U,36,3.65625,1.2057734376
33016,4,1,2,2,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,1,0,0,0,0,0,2,3,2,1,56,1,2,0,4,1,5,R,23,2.125,0.7007913997
33016,4,1,1,1,1,2,1,2,1,2,2,2,1,0,0,0,0,2,3,1,2,2,2,3,0,0,0,2,0,0,0,0,0,2,2,2,2,50,1,1,0,6,2,9,S,33,2.125,0.7007913997
33016,4,1,1,1,1,2,1,3,1,2,2,2,1,0,0,0,0,1,0,0,0,0,2,3,0,0,0,8,0,0,0,0,0,2,3,2,1,36,4,2,0,3,1,8,S,12,5.34375,1.762284255
33016,1,1,1,1,1,2,1,2,1,2,2,1,1,0,0,3,0,2,20,1,2,2,1,1,3,3,4,1,1,1,1,1,2,1,1,1,2,39,1,1,2,6,1,8,S,34,4.59375,1.514946114
33016,4,1,1,2,1,2,2,2,1,2,2,2,2,0,0,0,0,0,8,1,2,2,2,3,0,0,0,8,0,0,0,0,0,2,3,2,2,55,3,2,0,4,1,5,R,4,2.46875,0.8141547143
33016,3,2,1,1,1,2,1,2,1,2,2,2,1,0,0,0,0,3,2,1,1,2,1,1,2,3,0,1,1,2,1,1,2,1,2,1,1,59,1,2,0,6,3,98,U,4,1.125,0.3710072116
33016,1,1,1,1,1,2,1,3,1,1,2,2,1,2,0,0,0,1,6,2,1,1,1,3,3,0,0,8,2,1,1,2,2,2,2,1,1,98,6,2,0,6,1,99,U,55,1.15625,0.3813129675
33016,4,1,1,1,1,2,1,2,1,2,1,2,1,0,2,0,0,1,99,0,0,0,1,1,2,1,1,2,2,1,2,2,2,2,3,2,1,48,3,2,0,2,1,7,S,48,1.65625,0.5462050615
33016,1,3,1,1,1,2,1,3,1,2,2,2,1,0,0,0,0,1,25,1,1,1,2,3,0,0,0,8,0,0,0,0,0,2,2,1,2,29,2,1,1,3,1,4,U,5,6.9375,2.2878778048
33016,3,3,1,1,2,0,1,3,2,1,2,2,1,2,0,0,0,1,3,1,2,2,1,3,1,0,0,8,2,1,1,1,2,2,1,1,1,16,6,2,0,2,4,1,S,22,3.8125,1.257302217
33016,1,1,2,1,2,0,2,3,1,2,2,2,2,0,0,0,0,0,0,0,0,0,2,3,0,0,0,8,0,0,0,0,0,2,2,1,1,47,1,2,0,4,5,2,U,4,2.46875,0.8141547143
33016,3,3,1,1,1,4,1,2,1,2,1,2,1,0,5,0,5,1,30,1,2,2,1,1,2,3,4,1,1,1,1,2,2,1,1,1,2,50,3,2,0,5,4,3,U,6,3.40625,1.1233273906
33016,4,1,1,1,1,2,1,3,1,2,2,1,1,0,0,2,0,1,1,1,2,2,2,3,0,0,0,8,0,0,0,0,0,2,3,2,1,55,1,1,0,6,1,7,S,48,1.5,0.4946762821
33016,4,1,1,1,1,2,1,3,1,2,2,2,1,0,0,0,0,6,6,1,2,2,3,3,0,0,0,8,0,0,0,0,0,0,3,2,1,70,1,2,0,3,2,8,R,41,2.28125,0.752320179
33016,1,1,1,1,1,2,2,1,1,2,2,1,1,0,0,3,5,2,97,1,2,1,1,1,3,3,4,1,1,1,2,2,2,1,1,1,2,57,3,2,0,4,8,2,U,6,2.46875,0.8141547143
33016,2,1,1,1,1,2,1,2,1,2,2,2,2,0,0,0,0,0,96,1,1,1,1,1,3,2,0,1,1,2,2,2,2,2,1,1,1,39,1,1,0,7,1,8,S,4,3.15625,1.0408813436
33016,3,1,1,1,1,2,1,2,1,1,1,2,1,1,1,0,0,1,0,0,0,0,1,3,4,0,0,2,1,2,1,2,2,1,3,2,1,22,2,2,0,4,4,8,S,6,4.53125,1.4943346022
33016,2,1,1,1,1,2,1,1,1,2,2,2,2,0,0,0,0,0,2,1,2,2,2,2,0,0,0,1,0,0,0,0,0,2,3,2,1,38,2,1,0,5,1,8,S,41,3.875,1.2779137288
33016,3,1,1,1,1,8,1,3,1,2,1,1,1,0,1,3,0,1,4,1,1,1,2,2,0,0,0,8,0,0,0,0,0,2,3,2,2,23,6,2,0,3,2,2,S,6,3.84375,1.2676079729
33116,3,1,1,1,1,2,1,2,1,2,2,2,1,0,0,0,0,1,3,1,2,2,3,8,0,0,0,8,0,0,0,0,0,0,3,1,2,24,2,1,1,4,2,7,S,42,6.9375,2.2878778048
33116,2,3,1,1,1,2,1,2,1,2,2,2,2,0,0,0,0,0,1,2,1,2,2,2,0,0,0,2,0,0,0,0,0,2,2,2,1,35,1,1,1,3,1,8,S,24,5.34375,1.762284255
40316,2,3,1,1,1,2,1,3,2,2,1,1,1,0,1,6,0,1,2,1,2,2,3,3,0,0,0,8,0,0,0,0,0,0,2,2,1,22,1,2,0,4,2,2,U,37,5.09375,1.679838208
33116,3,1,1,1,1,2,1,2,1,1,1,2,1,5,6,0,5,3,97,1,2,1,1,3,3,0,0,1,1,2,1,2,2,2,1,1,1,48,1,1,0,6,1,9,R,51,1.5,0.4946762821
33116,3,3,2,2,0,0,8,3,2,0,0,0,0,0,0,0,0,0,35,1,2,2,3,3,0,0,0,1,0,0,0,0,0,0,3,3,1,78,1,2,0,3,4,5,S,36,2.9375,0.9687410525
33116,3,3,1,1,1,2,1,3,2,2,2,1,2,0,0,6,0,0,1,1,2,2,1,1,4,4,0,1,2,2,2,2,2,1,1,1,2,47,4,2,0,3,2,1,S,24,4.0625,1.339748264
33116,3,3,2,2,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,8,0,0,0,0,0,2,3,2,1,80,5,2,0,3,3,5,S,26,3.78125,1.2469964612
33116,4,1,1,1,1,2,1,2,1,2,2,2,1,0,0,0,0,3,10,1,2,1,1,1,2,3,0,1,2,1,1,2,2,2,1,1,2,61,1,2,0,6,1,7,R,29,1.6875,0.5565108174
33116,3,1,1,1,1,2,1,1,1,2,2,2,2,0,0,0,5,0,15,1,1,1,1,1,3,3,3,1,1,1,2,2,2,2,1,1,1,70,1,2,0,8,1,8,U,48,1.28125,0.422535991
33116,3,1,1,1,1,2,1,2,1,2,2,1,1,0,0,3,0,1,10,1,2,2,1,3,3,0,0,1,1,2,2,1,1,2,1,1,1,67,1,2,0,6,3,8,R,5,1.03125,0.340089944
40316,2,1,1,1,1,2,1,3,1,1,1,2,1,3,2,0,2,1,9,2,2,1,1,1,1,1,0,1,2,2,1,2,1,1,1,2,1,26,6,2,0,8,1,1,U,48,2.625,0.8656834937
33116,4,1,1,1,1,2,1,2,1,2,2,2,1,0,0,0,0,3,20,1,1,1,1,2,4,0,0,2,1,2,2,2,2,2,2,1,1,50,1,1,0,6,1,8,R,13,2.4375,0.8038489584
33116,3,1,2,2,0,0,2,3,2,0,0,0,0,0,0,0,0,0,14,1,2,2,2,3,0,0,0,8,0,0,0,0,0,2,2,2,1,70,6,2,0,3,3,2,S,13,3.125,1.0305755877
40116,3,1,1,1,1,2,8,2,1,2,1,1,1,0,3,2,0,2,6,1,2,1,2,3,0,0,0,2,0,0,0,0,0,2,3,1,1,63,1,2,0,8,1,7,R,29,1,0.3297841881
33116,1,1,1,1,1,2,1,2,1,1,2,2,2,1,0,0,3,0,7,1,2,2,2,3,0,0,0,1,0,0,0,0,0,2,3,2,1,18,6,2,0,3,4,8,U,12,4.34375,1.4325000669
33116,1,1,1,1,1,2,1,3,2,2,1,1,1,0,3,1,0,3,5,1,2,1,2,3,0,0,0,8,0,0,0,0,0,2,2,1,1,26,6,2,0,3,1,4,U,36,4.84375,1.597392161
40216,3,3,1,1,2,0,2,3,2,2,2,2,2,0,0,0,0,0,6,2,1,2,2,3,0,0,0,2,0,0,0,0,0,2,3,3,1,68,5,2,0,2,4,4,R,48,1.84375,0.6080395968
33116,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,2,5,2,60,1,2,2,1,1,2,4,4,1,1,2,1,2,2,1,1,1,2,45,3,1,0,8,1,6,U,39,2,0.6595683761
33116,4,3,1,1,1,2,1,3,1,2,2,2,2,0,0,0,6,0,0,0,0,0,2,3,0,0,0,2,0,0,0,0,0,2,2,2,1,65,1,2,0,5,1,6,R,31,1.59375,0.5255935497
40216,1,1,1,2,1,2,2,3,2,2,2,2,2,0,0,0,0,0,50,2,2,2,1,3,4,0,0,8,2,2,1,2,1,2,1,1,1,76,1,2,0,4,3,7,S,17,1.75,0.5771223291
33116,2,3,1,1,1,2,1,1,1,2,1,2,1,0,6,0,0,1,16,1,2,1,2,2,0,0,0,1,0,0,0,0,0,2,1,1,1,20,6,2,0,3,1,3,S,24,3.6875,1.2160791935
33116,2,1,1,1,2,0,2,2,1,2,2,2,1,0,0,0,0,3,25,1,2,1,2,3,0,0,0,8,0,0,0,0,0,2,2,1,2,70,1,2,0,6,3,99,S,27,1.125,0.3710072116
33116,2,1,1,1,1,2,1,2,1,2,2,1,1,0,0,6,0,6,1,1,2,2,1,1,1,3,0,8,1,1,1,2,2,2,2,2,1,38,1,1,0,6,1,6,S,29,3.625,1.1954676818
40316,1,1,2,2,0,0,2,3,1,0,0,0,0,0,0,0,0,0,6,1,2,2,2,3,0,0,0,2,0,0,0,0,0,2,2,1,2,93,5,2,0,3,3,98,U,48,3.1875,1.0511870995
40216,4,1,1,1,1,2,1,3,1,2,2,2,1,0,0,0,0,1,0,0,0,0,1,3,4,0,0,2,1,2,2,2,2,1,2,1,1,34,1,1,3,5,1,6,R,16,6.9375,2.2878778048
33116,3,3,1,1,1,2,1,2,1,2,2,2,1,0,0,0,0,3,5,1,1,2,1,2,2,0,0,2,2,2,2,2,2,1,1,2,2,16,6,2,0,3,4,98,R,35,4.71875,1.5561691375
33116,2,1,1,1,1,2,2,2,1,2,2,2,1,0,0,0,0,3,0,0,0,0,2,3,0,0,0,8,0,0,0,0,0,2,2,2,1,50,6,2,0,4,2,7,S,6,2.28125,0.752320179
33116,2,1,1,1,1,2,1,2,1,2,2,2,1,0,0,0,0,3,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,2,2,1,1,55,3,2,0,5,1,8,S,53,1.53125,0.504982038
33116,1,1,1,1,1,2,1,3,1,1,1,2,1,3,5,0,0,1,10,1,2,2,1,1,3,4,0,1,1,1,1,2,2,1,1,1,1,65,3,2,0,7,1,6,U,6,1.5625,0.5152877939
33116,1,3,1,1,1,2,1,2,1,2,2,2,1,0,0,0,0,1,0,0,0,0,3,3,0,0,0,8,0,0,0,0,0,0,1,8,1,50,1,2,0,98,3,3,U,16,1,0.3297841881
40116,1,1,1,1,1,2,1,3,1,2,2,2,1,0,0,0,3,3,15,1,2,2,1,1,1,3,0,1,1,2,2,2,2,1,1,1,1,71,4,1,0,6,4,7,U,42,1.5,0.4946762821
40116,2,1,1,1,1,1,1,3,1,2,2,2,1,0,0,0,0,6,1,1,1,2,3,3,0,0,0,1,0,0,0,0,0,0,2,1,1,22,6,2,0,4,2,3,S,12,4.125,1.3603597758
40116,2,1,1,1,1,2,1,2,1,2,2,2,2,0,0,0,0,0,20,1,2,1,1,3,1,0,0,8,2,2,2,1,1,1,2,8,1,65,1,2,0,8,4,9,S,25,1.40625,0.4637590145
40316,3,1,2,2,0,0,2,3,2,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,2,4,0,8,2,1,2,2,2,1,1,1,2,60,5,1,0,5,3,3,S,42,4.0625,1.339748264
40116,3,1,1,1,1,2,1,3,1,2,2,2,1,0,0,0,0,1,3,1,2,2,3,3,0,0,0,1,0,0,0,0,0,0,2,1,1,67,1,2,0,4,1,7,S,25,2.65625,0.8759892496
40116,1,1,1,1,1,2,1,3,1,2,2,2,2,0,0,0,6,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,2,2,1,1,99,1,1,9,6,1,99,S,27,1.0625,0.3503956998
40116,3,1,1,1,1,2,1,1,1,2,2,2,1,0,0,0,0,2,12,1,1,1,3,1,0,4,0,1,0,0,0,0,0,0,2,2,1,59,1,2,0,3,1,7,R,27,2.3125,0.7626259349
40116,4,1,2,2,0,0,2,3,1,0,0,0,0,0,0,0,0,0,98,0,0,0,2,3,0,0,0,8,0,0,0,0,0,2,3,9,2,82,5,2,0,4,3,98,S,42,2.09375,0.6904856438
40116,3,1,1,1,1,2,1,2,1,1,2,1,1,1,0,3,0,1,2,1,2,2,2,1,0,3,0,8,0,0,0,0,0,2,2,1,2,45,2,2,0,4,1,7,S,12,4.5,1.4840288463
40416,1,3,1,1,2,0,8,3,2,2,2,2,1,0,0,0,0,1,0,0,0,0,2,3,0,0,0,1,0,0,0,0,0,2,1,1,1,27,2,2,0,6,4,98,U,48,2.8125,0.927518029
40116,1,1,1,1,1,5,1,3,1,1,2,2,1,2,0,0,3,5,20,1,1,2,1,1,3,3,0,8,1,2,1,2,2,1,2,1,1,55,4,2,0,4,1,4,U,12,2.03125,0.669874132
40116,1,1,1,1,1,2,1,2,1,2,1,2,1,0,6,0,0,1,4,1,2,1,1,2,4,0,0,1,2,2,2,2,2,2,2,1,1,21,6,2,0,6,2,4,U,48,1.46875,0.4843705262
40116,3,1,1,1,1,2,1,2,1,2,2,1,1,0,0,5,0,1,0,0,0,0,2,3,0,0,0,8,0,0,0,0,0,2,3,3,1,99,1,2,0,5,3,8,S,37,2.4375,0.8038489584
40316,1,3,1,1,1,5,1,2,1,1,1,2,1,3,6,0,6,1,6,1,2,2,1,3,4,0,0,1,1,2,1,2,2,2,2,2,1,20,1,1,2,1,2,3,U,48,3.65625,1.2057734376
40116,3,3,1,1,1,2,1,2,1,2,1,1,1,0,3,5,0,1,0,0,0,0,2,3,0,0,0,8,0,0,0,0,0,2,2,1,2,32,4,1,0,3,2,2,S,42,4.40625,1.4531115787
40116,3,2,1,1,1,2,1,3,1,2,2,2,1,0,0,0,3,2,36,1,2,1,1,3,4,0,0,8,1,2,2,2,2,2,2,2,1,39,1,1,2,8,1,9,R,54,3.09375,1.0202698319
40116,1,1,1,1,1,2,1,2,1,1,1,2,1,3,2,0,0,2,10,1,1,2,1,1,3,1,3,1,1,2,1,2,2,1,1,1,2,39,1,1,0,6,1,5,U,39,3.21875,1.0614928554
40216,1,1,1,1,1,2,1,3,2,2,1,1,1,0,1,3,5,1,2,1,2,1,1,3,3,0,0,2,1,1,1,2,1,1,2,1,2,29,6,1,1,3,2,1,U,26,5.0625,1.6695324521
40216,2,3,1,1,1,8,8,2,1,2,2,2,2,0,0,0,0,0,0,0,0,0,1,1,3,4,0,8,2,2,1,2,2,1,3,2,1,99,6,2,0,3,4,99,U,36,3.125,1.0305755877
40116,3,1,1,1,1,2,2,2,1,1,2,2,1,2,0,0,5,3,97,1,2,1,1,1,4,4,0,1,1,2,2,1,2,1,1,1,1,40,1,1,1,8,1,9,U,48,3.28125,1.0821043671
40116,1,1,1,1,1,2,1,2,2,2,2,1,1,0,0,6,0,1,4,1,2,2,1,1,2,2,2,1,1,2,2,2,2,2,1,1,1,44,1,1,0,3,1,3,S,53,4.59375,1.514946114
40116,2,1,1,1,1,2,1,2,1,1,1,2,2,5,6,0,3,0,16,1,2,1,1,1,4,4,4,8,1,2,2,2,2,2,2,1,1,47,1,1,0,8,1,9,S,34,1.59375,0.5255935497
40116,3,1,1,1,1,2,1,2,1,2,2,2,1,0,0,0,0,1,0,0,0,0,2,2,0,0,0,8,0,0,0,0,0,2,2,2,2,79,5,2,0,2,3,2,S,48,3.90625,1.2882194847
40116,2,1,1,1,1,2,1,3,1,1,1,2,1,3,3,0,6,1,6,1,2,2,1,1,3,4,0,8,2,1,2,2,2,1,3,2,1,20,6,2,0,4,1,9,S,17,4.34375,1.4325000669
40116,3,1,1,1,1,2,1,2,1,2,2,2,1,0,0,0,0,1,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,2,2,1,1,25,2,2,0,3,1,5,U,48,5.9375,1.9580936167
40116,2,1,1,1,1,2,1,2,1,1,2,2,1,6,0,0,0,1,20,1,1,2,1,3,4,0,0,1,2,2,2,1,1,1,2,2,1,56,1,1,0,6,1,9,S,6,1,0.3297841881
40116,3,3,1,1,1,2,1,2,1,1,1,1,1,1,1,6,3,1,5,1,2,2,1,3,4,0,0,1,2,2,1,2,2,2,3,2,1,18,6,2,0,4,4,9,S,8,6.28125,2.0714569313
40116,3,1,1,1,1,2,1,2,1,2,2,2,1,0,0,0,1,1,0,0,0,0,1,1,3,4,0,2,8,1,2,2,2,1,1,1,1,46,6,1,0,6,1,9,S,6,1.84375,0.6080395968
40116,3,3,2,1,1,1,8,2,2,2,2,2,1,0,0,0,0,3,1,1,2,2,1,3,4,0,0,1,2,2,2,2,2,2,1,1,1,39,1,1,0,1,1,4,U,6,4.9375,1.6283094286
40116,3,1,1,1,1,2,1,2,1,2,2,2,1,0,0,0,6,1,0,0,0,0,2,3,0,0,0,2,0,0,0,0,0,2,2,1,1,39,1,1,2,3,1,6,R,41,3.875,1.2779137288
40116,3,1,2,2,0,0,2,3,1,0,0,0,0,0,0,0,0,0,3,1,2,2,3,3,0,0,0,2,0,0,0,0,0,0,3,2,1,85,5,2,0,3,3,4,S,6,1.71875,0.5668165733
40116,3,3,2,2,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,2,0,0,0,0,0,2,2,3,1,72,1,1,0,2,3,2,S,6,3.75,1.2366907053
40316,3,3,2,2,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,2,0,0,0,0,0,0,1,3,1,62,3,1,0,1,4,2,R,6,4.125,1.3603597758
40116,1,1,1,1,1,5,1,3,2,2,2,2,1,0,0,0,2,1,0,0,0,0,3,3,0,0,0,8,0,0,0,0,0,0,1,1,1,66,1,2,0,5,3,2,S,6,3.375,1.1130216347
40116,3,1,1,1,1,2,1,3,1,1,1,1,1,6,3,2,6,3,8,1,2,2,1,1,3,4,0,1,1,2,2,2,2,2,2,1,1,66,1,2,0,8,2,8,S,6,1.40625,0.4637590145
40116,2,1,1,1,1,2,1,3,1,2,2,2,1,0,0,0,0,1,5,1,2,2,1,1,4,4,0,1,1,1,2,2,2,1,1,1,1,67,1,2,0,4,3,7,S,6,1.59375,0.5255935497
40116,3,1,1,2,1,8,2,3,1,2,2,2,2,0,0,0,0,0,4,1,2,2,1,3,4,0,0,1,2,2,2,1,1,2,2,1,2,77,6,2,0,3,3,4,R,8,1.625,0.5358993056
40316,1,3,1,1,1,2,1,3,1,2,2,2,1,0,0,0,3,2,0,0,0,0,3,3,0,0,0,2,0,0,0,0,0,0,3,2,2,46,8,2,0,6,1,98,U,6,2.4375,0.8038489584
40116,1,1,1,1,1,2,1,3,1,1,2,1,1,3,0,3,0,2,12,1,2,2,1,1,4,4,0,1,1,1,1,1,1,1,1,1,2,62,1,2,0,8,3,7,S,6,1.5625,0.5152877939
40116,8,3,1,2,1,2,2,3,1,2,2,2,1,0,0,0,5,2,30,1,2,2,1,3,3,0,0,8,1,1,2,2,2,2,2,1,1,72,1,1,0,4,1,3,S,53,2.3125,0.7626259349
40116,1,1,1,1,1,2,1,2,1,1,1,1,1,3,1,6,0,6,6,1,1,2,2,3,0,0,0,2,0,0,0,0,0,2,3,8,1,18,6,2,0,4,1,2,S,6,2.375,0.7832374467
40116,2,1,1,1,1,8,1,2,1,2,2,2,2,0,0,0,0,0,10,1,2,2,1,3,1,0,0,8,2,1,1,1,2,1,1,1,1,50,1,2,0,4,1,6,U,6,5.0625,1.6695324521
40216,1,1,1,1,1,2,1,2,1,1,1,1,1,5,5,5,5,1,0,0,0,0,1,3,4,0,0,1,2,1,1,1,1,1,2,1,2,20,2,2,0,5,1,6,S,26,6.9375,2.2878778048
40216,2,1,1,1,1,2,1,3,1,2,1,2,1,0,1,0,3,1,1,1,2,2,1,2,3,0,0,2,1,1,1,2,2,1,2,1,2,19,6,2,0,4,4,9,S,25,6.9375,2.2878778048
40316,2,1,1,1,1,2,1,2,1,2,2,1,1,0,0,5,0,2,6,1,1,2,1,1,4,4,4,8,1,2,1,2,2,2,2,1,2,49,6,2,0,6,1,5,S,45,2.59375,0.8553777378
40216,4,1,1,1,1,2,1,2,2,2,2,2,1,0,0,0,0,1,0,0,0,0,2,3,0,0,0,8,0,0,0,0,0,2,2,2,1,36,1,1,1,6,1,9,R,48,3.09375,1.0202698319
40216,4,1,2,2,0,0,2,3,2,0,0,0,0,0,0,0,0,0,8,1,2,2,1,3,4,0,0,1,1,1,2,2,1,2,1,1,2,79,5,2,0,2,5,6,R,28,1.78125,0.587428085
40216,1,3,1,1,1,1,1,3,1,2,2,2,1,0,0,0,0,1,0,0,0,0,2,3,0,0,0,1,0,0,0,0,0,2,3,3,1,23,6,2,0,4,1,5,S,6,4.8125,1.5870864051
40216,2,1,1,1,1,2,1,2,1,1,1,1,1,1,3,5,1,1,25,1,2,1,1,1,4,4,0,1,1,2,2,2,2,2,2,2,1,39,1,1,1,8,1,9,S,29,3.1875,1.0511870995
40216,4,1,1,1,1,2,1,2,1,2,2,2,1,0,0,0,0,1,0,0,0,0,2,3,0,0,0,2,0,0,0,0,0,2,3,2,1,54,1,2,0,3,1,8,S,36,3.59375,1.1851619259
40216,2,3,1,1,1,2,1,2,1,2,1,2,1,0,6,0,1,1,0,0,0,0,2,2,0,0,0,8,0,0,0,0,0,2,1,1,1,41,1,1,1,6,1,8,S,34,3.59375,1.1851619259
40216,3,1,1,2,1,3,2,3,1,2,2,2,1,0,0,0,0,3,97,2,1,2,1,3,2,0,0,8,2,1,2,2,2,2,1,1,2,55,6,2,0,3,6,2,S,34,2.875,0.9481295407
40216,2,1,1,2,1,2,2,3,1,2,2,2,1,0,0,0,0,1,10,1,2,2,1,3,1,0,0,1,2,2,1,2,2,1,2,1,1,48,3,1,0,5,1,4,S,25,1.84375,0.6080395968
40216,1,2,1,1,1,2,1,1,1,2,1,2,1,0,5,0,0,2,5,1,2,2,1,1,1,1,0,1,1,2,2,1,2,1,1,1,2,29,6,2,0,8,1,6,U,36,2.625,0.8656834937
40216,4,3,1,1,1,2,1,2,2,2,2,1,1,0,0,3,0,2,0,0,0,0,3,3,0,0,0,8,0,0,0,0,0,0,2,1,1,20,2,1,1,3,2,3,R,36,3.65625,1.2057734376
40216,1,1,1,1,1,2,1,2,1,2,1,2,1,0,3,0,3,3,15,1,2,1,1,3,4,0,0,8,1,2,2,2,2,2,3,1,2,26,6,2,0,6,1,3,U,36,3.34375,1.1027158789
40216,2,3,1,1,1,2,1,2,1,2,1,1,1,0,6,6,1,3,20,1,2,1,1,1,4,4,0,1,1,2,2,2,2,2,3,2,1,31,1,1,2,7,1,8,S,34,2.34375,0.7729316908
40216,2,1,1,2,1,2,1,3,1,2,2,2,1,0,0,0,0,3,1,1,2,2,1,3,4,0,0,2,1,2,2,1,2,2,1,1,1,99,1,1,0,8,1,8,S,36,1.3125,0.4328417468
40216,3,1,1,1,1,2,1,2,1,1,1,2,1,9,3,0,0,1,97,1,1,2,1,1,1,3,0,1,1,2,1,2,2,1,1,3,2,26,6,2,0,6,1,7,S,36,2.46875,0.8141547143
40216,3,3,1,1,1,2,1,2,1,2,2,2,1,0,0,0,0,3,15,1,2,2,2,3,0,0,0,8,0,0,0,0,0,2,2,1,1,25,1,2,0,6,1,4,S,33,3.21875,1.0614928554
40216,4,3,2,2,0,0,2,3,2,0,0,0,0,0,0,0,0,0,3,8,2,2,3,3,0,0,0,8,0,0,0,0,0,0,3,1,1,63,3,2,0,3,3,99,S,34,3.875,1.2779137288
40216,1,1,1,1,2,0,1,3,1,2,2,2,2,0,0,0,0,0,0,0,0,0,3,3,0,0,0,2,0,0,0,0,0,0,8,8,1,60,2,2,0,6,1,4,U,36,1.1875,0.3916187233
40216,1,1,1,1,1,2,1,2,1,2,2,1,1,0,0,3,0,2,99,0,0,0,1,1,2,3,1,1,1,2,2,2,2,2,1,2,2,50,2,2,0,8,1,8,U,4,2.15625,0.7110971555
40216,3,1,1,1,2,0,1,2,2,2,2,2,1,0,0,0,0,2,1,1,2,2,2,2,0,0,0,1,0,0,0,0,0,2,1,1,1,38,6,1,0,4,1,1,U,6,5.59375,1.844730302
40216,3,1,2,2,0,0,2,3,2,0,0,0,0,0,0,0,0,0,3,1,2,2,2,2,0,0,0,8,0,0,0,0,0,2,2,2,2,55,5,2,0,4,2,1,R,28,2.40625,0.7935432026
