int_date,sex,eminuse,intmob,snsint,home3nw,bbhome1,smart1,low_budget_e_reader_1_high_2_no_3,Desktop_laptop,Twitter,Instagram,Pinterest,Facebook,Freq_Twitter,Freq_Instagram,Freq_Pinterest,Freq_LinkedIn,Freq_Facebook,amount_books_read,printed_books_read,audiobooks_heard,Ebooks_read,phy_public_library,virtual_public_library,freq_library_visit,freq_virtual_library_visit,freq_mobile_library_visit,library_loan_ebooks,borrow_print_books,help_from_librarian,sit_and_Study,class_to_use_computer,Attend_group_meeting,internet_use_library,library_impact_your_family,library_impact_community,age,marital,parent,Kidage_17,educ2,emplnw,inc,usr,state,density,weight,standwt
40315,2,1,1,1,1,8,1,2,1,2,2,1,1,0,0,6,0,1,6,1,2,2,2,3,0,0,0,8,0,0,0,0,0,2,3,8,75,3,2,0,3,3,2,S,37,4,2.6571428571,0.9533136078
40315,2,1,1,1,1,2,1,2,1,1,1,2,1,6,2,0,0,1,20,1,2,1,1,1,2,2,4,1,1,1,2,2,1,1,1,1,42,1,1,3,8,3,99,S,36,4,3.7142857143,1.3325889141
40315,2,1,1,1,1,2,2,2,2,2,2,2,1,0,0,0,0,6,15,1,2,2,1,3,3,0,0,1,2,2,2,2,2,2,2,1,78,3,2,0,6,3,4,R,39,2,1,0.3587739384
40315,1,1,2,2,1,2,2,1,1,2,2,2,1,0,0,0,0,6,36,1,2,1,2,3,0,0,0,1,0,0,0,0,0,2,3,1,82,1,2,0,8,4,9,U,36,3,2.0571428571,0.7380492447
40315,2,1,2,1,1,2,0,3,1,2,2,2,2,0,0,0,0,0,97,1,1,1,2,2,0,0,0,8,0,0,0,0,0,2,3,1,42,1,2,0,4,4,6,S,39,2,5.5714285714,1.9988833711
40615,2,1,1,2,1,2,0,2,2,2,2,2,2,0,0,0,0,0,97,1,2,1,1,1,1,4,5,8,1,2,2,2,2,2,1,1,28,1,2,0,6,4,7,S,12,3,4.9428571429,1.7733683241
40315,2,2,2,1,2,0,2,3,2,2,2,2,2,0,0,0,0,0,1,1,2,2,1,3,4,0,0,2,2,1,1,1,2,2,3,2,65,3,2,0,3,4,1,U,39,3,1.0857142857,0.3895259903
40915,2,1,1,2,1,2,2,3,1,2,2,1,2,0,0,3,0,0,50,1,2,2,1,3,2,0,0,1,1,1,2,2,2,2,1,1,56,1,1,1,3,4,5,R,54,2,3.2571428571,1.1685779708
40315,2,1,2,2,1,2,0,3,1,2,2,2,2,0,0,0,0,0,30,1,2,2,1,3,1,0,0,8,1,1,1,2,2,2,1,1,82,5,2,0,6,8,2,R,36,1,3.2,1.1480766029
40215,2,1,1,1,1,2,1,2,1,2,2,1,1,0,0,1,0,5,97,1,2,2,1,3,2,0,0,8,1,1,2,2,1,2,1,1,39,1,1,1,8,4,8,U,6,5,2.9428571429,1.0558204473
40215,2,1,1,1,1,2,1,3,1,2,2,1,1,0,0,5,0,3,2,1,2,1,2,3,0,0,0,8,0,0,0,0,0,2,2,2,36,1,1,2,6,4,7,U,6,3,2.6857142857,0.9635642917
40215,2,1,1,1,1,2,1,1,1,2,2,2,1,0,0,0,0,2,6,1,2,2,1,3,4,0,0,8,1,2,1,2,2,1,1,1,59,5,2,0,6,1,5,S,12,3,1.0285714286,0.3690246224
40215,2,1,2,2,1,2,0,3,1,2,2,2,2,0,0,0,0,0,0,0,0,0,3,3,0,0,0,8,0,0,0,0,0,0,2,2,58,3,2,0,2,4,1,R,30,1,2.1714285714,0.7790519805
40315,2,1,1,1,1,2,1,1,1,2,2,1,1,0,0,6,0,2,3,1,2,1,2,2,0,0,0,8,0,0,0,0,0,2,3,2,61,3,2,0,8,1,6,S,6,5,1.5142857143,0.5432862496
40215,1,2,2,2,0,0,0,3,2,0,0,0,0,0,0,0,0,0,30,1,2,2,2,3,0,0,0,8,0,0,0,0,0,2,3,2,39,6,2,0,5,4,1,S,39,2,5.5714285714,1.9988833711
40215,1,1,1,2,1,2,1,3,1,2,2,2,2,0,0,0,0,0,7,1,1,2,3,2,0,0,0,1,0,0,0,0,0,0,2,2,20,6,2,0,3,1,5,U,19,2,1.9142857143,0.6867958249
40215,1,2,2,2,0,0,2,3,2,0,0,0,0,0,0,0,0,0,3,2,2,2,2,3,0,0,0,8,0,0,0,0,0,2,2,1,66,1,2,0,3,3,3,U,18,5,1.5142857143,0.5432862496
40615,1,2,2,2,0,0,0,3,2,0,0,0,0,0,0,0,0,0,10,1,2,2,3,3,0,0,0,8,0,0,0,0,0,0,2,2,99,6,2,0,3,99,3,S,42,2,5.5714285714,1.9988833711
40515,2,1,2,2,1,1,2,3,1,2,2,2,2,0,0,0,0,0,12,1,2,2,2,3,0,0,0,1,0,0,0,0,0,2,3,1,55,1,2,0,3,5,6,S,36,2,4,1.4350957536
40215,1,2,2,2,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,0,0,1,2,2,2,1,1,2,3,2,70,1,2,0,3,3,6,U,11,5,2.3428571429,0.8405560843
40215,1,1,1,1,1,2,1,1,1,2,2,2,2,0,0,0,0,0,5,1,2,1,3,3,0,0,0,1,0,0,0,0,0,0,2,2,46,1,1,1,6,1,9,S,49,4,2.2571428571,0.8098040324
40215,1,1,1,1,1,2,1,3,1,1,2,2,2,6,0,0,0,0,10,1,2,1,1,3,4,0,0,8,2,2,1,2,2,2,3,2,50,1,2,0,4,1,7,S,24,2,3,1.0763218152
40215,1,1,2,2,1,2,2,2,1,2,2,2,2,0,0,0,0,0,2,1,2,2,1,3,3,0,0,1,1,2,1,2,2,2,2,1,69,5,2,0,6,3,7,S,36,4,2.5142857143,0.902060188
40215,2,1,1,1,1,2,2,1,1,2,2,2,1,0,0,0,0,5,20,1,2,1,2,3,0,0,0,8,0,0,0,0,0,2,3,2,51,3,2,0,3,1,3,S,36,2,2.7142857143,0.9738149757
40215,2,1,1,1,1,2,1,1,1,2,2,2,1,0,0,0,0,2,12,1,2,1,1,1,2,3,4,1,1,1,1,2,2,2,1,1,48,1,1,3,6,4,9,S,25,4,2.6857142857,0.9635642917
40215,1,2,2,2,0,0,2,3,2,0,0,0,0,0,0,0,0,0,24,1,2,2,1,3,1,0,0,1,2,2,1,2,2,2,1,1,91,9,2,0,6,3,2,S,25,4,1.4285714286,0.5125341977
40215,1,1,1,1,1,2,1,1,1,2,2,2,1,0,0,0,0,1,40,1,2,1,1,3,3,0,0,1,1,1,1,2,1,2,2,1,67,5,2,0,6,3,99,S,21,3,1.1142857143,0.3997766742
40215,2,1,2,2,1,2,2,3,1,2,2,2,2,0,0,0,0,0,20,1,1,2,2,3,0,0,0,8,0,0,0,0,0,2,1,1,62,6,2,0,8,2,99,U,13,2,1,0.3587739384
40215,1,1,1,2,1,2,1,2,1,1,2,2,2,6,0,0,0,0,3,1,2,2,1,3,3,0,0,1,2,1,1,2,2,1,1,1,50,1,2,0,8,1,99,S,26,4,2.1714285714,0.7790519805
40615,2,1,1,1,1,2,1,2,1,1,2,1,1,6,0,2,0,1,40,1,2,1,1,3,3,0,0,1,1,2,2,2,2,2,1,1,29,1,1,2,4,7,8,R,21,1,3.8571428571,1.3838423338
40715,2,2,2,2,0,0,0,3,2,0,0,0,0,0,0,0,0,0,12,1,2,2,3,3,0,0,0,2,0,0,0,0,0,0,3,3,62,1,2,0,3,3,1,R,28,1,5.5714285714,1.9988833711
40215,2,1,1,1,1,2,1,1,1,2,2,2,1,0,0,0,0,3,50,1,1,1,1,3,4,0,0,1,2,2,2,2,1,2,2,1,61,1,2,0,6,4,9,R,39,2,1.1714285714,0.4202780421
40215,2,2,2,2,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,2,0,0,0,0,0,2,1,1,80,5,2,0,3,4,2,S,12,3,1.7428571429,0.6252917212
40215,2,1,1,1,1,1,1,1,1,2,2,1,1,0,0,1,0,1,6,2,2,1,2,3,0,0,0,8,0,0,0,0,0,2,3,2,50,1,1,1,5,3,9,S,34,2,3.1714285714,1.1378259189
40215,1,2,1,2,2,0,1,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,1,3,4,0,0,8,1,1,2,2,1,2,2,1,55,6,2,0,3,6,3,S,26,3,2.1714285714,0.7790519805
40215,2,2,2,2,0,0,0,3,2,0,0,0,0,0,0,0,0,0,6,1,2,2,1,3,3,0,0,8,1,1,2,2,2,2,1,1,58,6,2,0,4,3,3,S,34,2,5.5714285714,1.9988833711
40215,2,1,1,1,1,8,1,3,1,2,2,2,1,0,0,0,0,1,0,0,0,0,1,3,2,0,0,1,2,1,2,2,2,2,1,1,37,4,1,1,3,2,3,S,36,4,3.1714285714,1.1378259189
40215,1,1,1,1,1,2,2,3,1,1,1,2,1,6,6,0,0,6,2,1,2,1,2,2,0,0,0,8,0,0,0,0,0,2,2,2,55,4,2,0,3,4,2,S,51,4,1.3142857143,0.4715314619
40315,1,1,1,1,1,2,1,3,1,2,2,2,1,0,0,0,0,3,0,0,0,0,2,3,0,0,0,8,0,0,0,0,0,2,2,1,67,1,2,0,3,3,6,R,42,2,2.3428571429,0.8405560843
40615,2,2,2,2,0,0,2,2,1,0,0,0,0,0,0,0,0,0,5,1,2,2,2,3,0,0,0,8,0,0,0,0,0,2,1,1,98,5,2,0,4,8,99,U,36,3,2.0571428571,0.7380492447
40615,1,1,1,1,1,2,1,1,1,2,2,2,1,0,0,0,0,6,6,1,1,1,1,1,4,4,4,2,1,1,1,2,1,1,1,1,56,1,1,3,6,3,8,S,45,2,1.4,0.5022835138
40115,2,1,2,1,1,2,1,3,1,2,2,2,1,0,0,0,0,2,1,1,2,2,2,3,0,0,0,8,0,0,0,0,0,2,3,2,43,6,1,1,6,1,6,S,53,2,1.5714285714,0.5637876175
40115,2,1,1,2,1,2,1,1,1,2,2,2,2,0,0,0,0,0,8,1,1,2,1,3,4,0,0,1,1,2,1,2,2,1,1,1,48,1,1,1,6,4,7,S,18,2,1.6285714286,0.5842889854
40315,1,2,1,2,2,0,8,3,1,2,2,2,2,0,0,0,0,0,10,1,2,2,1,3,4,0,0,8,2,2,2,2,2,2,3,1,81,1,2,0,5,3,2,U,36,5,2.5714285714,0.9225615559
40115,2,2,2,2,0,0,8,3,2,0,0,0,0,0,0,0,0,0,3,1,2,2,2,3,0,0,0,8,0,0,0,0,0,2,3,2,77,5,2,0,2,3,99,S,45,1,1.3142857143,0.4715314619
40115,1,1,1,1,1,2,1,2,1,2,2,2,1,0,0,0,0,5,6,1,2,2,1,3,4,0,0,8,1,2,1,2,2,1,2,1,55,1,2,0,6,1,8,S,12,2,1.6571428571,0.5945396694
40115,2,2,2,2,0,0,2,3,2,0,0,0,0,0,0,0,0,0,2,1,2,2,1,3,4,0,0,2,2,2,2,2,2,2,1,1,65,1,2,0,3,3,99,R,12,1,1.0571428571,0.3792753063
40115,2,2,2,2,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,3,3,60,6,2,0,2,6,1,R,37,2,5.5714285714,1.9988833711
40715,1,1,1,1,1,2,1,3,1,1,2,2,1,6,0,0,0,1,1,1,2,2,3,3,0,0,0,8,0,0,0,0,0,0,3,1,28,6,2,0,3,2,1,S,8,3,1.7428571429,0.6252917212
40115,1,1,1,1,1,1,1,1,1,2,2,1,1,0,0,3,0,2,6,1,2,2,1,1,1,2,1,2,1,1,1,2,1,2,1,1,35,4,2,0,3,2,3,S,10,2,2.4571428571,0.8815588201
40415,2,1,1,1,1,2,1,3,1,2,2,1,1,0,0,6,0,3,1,1,2,2,1,1,3,4,4,1,1,1,1,2,2,1,1,1,23,6,2,0,5,2,3,S,48,3,3.8571428571,1.3838423338
40115,1,1,1,2,1,2,2,1,1,2,2,1,2,0,0,5,0,0,52,1,2,1,1,1,1,1,5,1,1,1,2,1,2,2,1,1,70,1,2,0,8,2,99,S,24,4,1.7142857143,0.6150410373
40115,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,0,0,1,0,0,0,0,2,3,0,0,0,8,0,0,0,0,0,2,3,2,51,2,1,1,5,3,2,S,42,5,3.1142857143,1.117324551
40315,1,1,1,1,1,2,1,1,1,2,2,2,1,0,0,0,0,3,0,0,0,0,2,3,0,0,0,8,0,0,0,0,0,2,3,8,58,1,2,0,4,3,8,S,42,3,3.4571428571,1.2403327585
40115,1,1,2,2,1,9,1,2,1,2,2,2,2,0,0,0,0,0,0,0,0,0,2,3,0,0,0,1,0,0,0,0,0,2,3,3,63,1,2,0,6,5,99,S,51,1,1.4285714286,0.5125341977
33115,2,1,2,1,1,2,0,3,1,2,2,2,1,0,0,0,0,3,12,1,2,2,2,2,0,0,0,8,0,0,0,0,0,2,2,1,60,3,2,0,5,3,2,S,6,1,4.9428571429,1.7733683241
33115,2,1,1,2,1,2,2,1,1,2,2,2,2,0,0,0,0,0,6,1,2,2,2,3,0,0,0,8,0,0,0,0,0,2,3,1,79,1,2,0,3,3,6,S,49,4,2.8857142857,1.0353190794
33115,2,1,1,1,1,2,1,1,1,2,2,1,1,0,0,5,0,2,24,2,2,1,2,2,0,0,0,2,0,0,0,0,0,2,3,1,60,1,2,0,3,1,5,R,54,1,2.3428571429,0.8405560843
40315,2,1,1,1,1,2,1,1,1,2,2,2,1,0,0,0,0,1,0,0,0,0,1,1,3,3,5,1,1,1,2,2,2,2,2,2,38,1,1,2,8,1,7,U,4,3,2.7428571429,0.9840656596
41115,1,1,2,1,1,2,8,3,1,2,2,2,1,0,0,0,0,1,0,0,0,0,3,3,0,0,0,2,0,0,0,0,0,0,1,1,58,1,2,0,3,6,2,R,35,1,1.6857142857,0.6047903533
33115,1,1,1,1,1,2,1,3,1,2,2,2,1,0,0,0,0,2,6,1,2,2,2,3,0,0,0,1,0,0,0,0,0,2,2,1,79,1,2,0,3,3,6,U,49,1,1.4857142857,0.5330355656
40215,1,2,1,2,2,0,0,3,1,2,2,2,2,0,0,0,0,0,0,0,0,0,2,3,0,0,0,2,0,0,0,0,0,1,3,3,70,1,1,2,4,3,2,S,40,2,4.8,1.7221149043
33115,2,1,1,1,1,2,1,2,1,2,1,1,1,0,2,1,0,1,0,0,0,0,2,3,0,0,0,8,0,0,0,0,0,2,2,2,37,2,1,0,4,6,5,U,19,3,4.2285714286,1.5171012252
33115,1,1,1,1,1,2,1,1,1,2,2,2,1,0,0,0,0,3,0,0,0,0,2,3,0,0,0,8,0,0,0,0,0,2,3,2,37,1,1,1,4,1,9,R,40,1,3.4285714286,1.2300820745
33115,2,2,8,2,0,0,8,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,8,0,0,0,0,0,0,8,8,90,5,2,0,3,3,99,U,55,1,1.1428571429,0.4100273582
40515,1,1,1,1,1,2,1,1,1,2,1,2,2,0,1,0,0,0,12,2,2,1,2,3,0,0,0,1,0,0,0,0,0,2,2,1,68,1,2,0,8,3,8,U,33,3,2.0571428571,0.7380492447
33115,2,1,1,1,1,2,1,1,1,1,1,1,1,5,1,1,0,1,50,1,2,2,1,1,4,3,3,8,1,2,1,2,2,1,1,1,49,1,1,2,8,1,99,S,17,5,1.7142857143,0.6150410373
33115,2,1,1,1,1,2,1,2,1,2,2,1,1,0,0,3,0,1,5,2,2,1,1,1,3,2,2,1,1,1,1,2,2,1,1,1,50,1,2,0,3,4,2,R,21,1,3.3714285714,1.2095807066
40415,2,1,1,1,2,0,2,3,1,2,2,2,1,0,0,0,0,5,5,1,2,1,2,1,0,4,4,1,0,0,0,0,0,2,2,1,55,1,2,0,6,1,7,S,51,1,1.1428571429,0.4100273582
33115,2,1,2,1,1,2,2,1,1,2,2,2,1,0,0,0,0,2,2,2,2,1,1,3,4,0,0,1,1,2,1,2,2,2,3,2,67,5,2,0,4,3,5,S,29,2,1.1142857143,0.3997766742
33115,2,1,1,1,1,2,1,2,1,1,2,1,1,3,0,5,0,2,35,1,1,1,1,3,2,0,0,2,1,1,1,2,2,1,1,1,44,1,1,2,6,4,7,S,20,3,1.8,0.6457930891
33115,2,1,2,2,1,2,2,3,1,2,2,2,2,0,0,0,0,0,3,1,2,2,1,3,4,0,0,1,2,2,2,2,2,2,3,1,70,3,2,0,8,3,6,U,17,5,1,0.3587739384
33115,2,1,2,1,1,2,2,3,1,2,2,2,1,0,0,0,0,6,0,0,0,0,2,3,0,0,0,8,0,0,0,0,0,2,3,1,57,2,2,0,4,1,99,S,45,3,2.6571428571,0.9533136078
33115,2,1,2,2,2,0,2,3,1,2,2,2,2,0,0,0,0,0,2,1,2,2,3,3,0,0,0,8,0,0,0,0,0,0,2,1,70,1,2,0,3,3,4,S,42,2,2.7714285714,0.9943163436
33015,1,1,1,1,1,2,1,2,1,2,1,2,1,0,2,0,0,2,8,1,2,1,1,1,4,4,5,1,1,2,2,2,2,2,2,1,32,6,2,0,8,1,8,S,6,4,1.1714285714,0.4202780421
33015,2,1,1,1,1,2,1,1,1,2,1,1,1,0,2,5,0,1,6,1,2,2,1,1,4,3,4,8,1,2,2,2,2,1,1,1,43,1,1,2,8,2,9,S,19,3,2.5714285714,0.9225615559
33015,1,1,1,1,1,2,1,1,1,2,2,2,1,0,0,0,0,2,15,1,2,1,2,2,0,0,0,8,0,0,0,0,0,2,3,2,16,6,2,0,2,2,1,U,6,5,3,1.0763218152
33015,2,1,2,2,1,2,2,3,1,2,2,2,2,0,0,0,0,0,2,1,2,2,1,2,4,0,0,2,1,1,1,2,2,2,1,1,64,6,2,0,5,3,2,U,6,3,1.6,0.5740383014
33015,1,1,2,2,1,2,2,3,1,2,2,2,2,0,0,0,0,0,8,1,2,2,1,2,3,0,0,2,1,1,1,2,2,1,1,1,50,6,2,0,3,2,3,R,27,1,1.2,0.4305287261
33015,1,1,1,2,1,2,2,1,1,2,2,2,2,0,0,0,0,0,20,2,2,1,3,3,0,0,0,8,0,0,0,0,0,0,3,2,74,1,2,0,8,3,99,S,4,3,1.5142857143,0.5432862496
33015,1,1,1,2,1,2,1,3,1,2,2,2,2,0,0,0,0,0,12,1,2,2,2,3,0,0,0,8,0,0,0,0,0,2,2,1,45,3,2,0,4,2,3,S,34,4,2.4571428571,0.8815588201
33015,2,1,2,2,1,5,2,3,1,2,2,2,2,0,0,0,0,0,10,1,2,2,1,1,1,4,4,1,1,1,2,2,2,1,2,1,67,1,2,0,5,1,2,S,39,3,1.2857142857,0.4612807779
33015,1,1,2,2,1,2,1,2,1,2,2,2,2,0,0,0,0,0,7,1,2,2,1,1,3,3,4,1,1,2,1,2,2,2,2,1,22,6,2,0,5,2,2,R,17,1,2.1714285714,0.7790519805
33115,2,2,2,2,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,1,1,35,1,1,6,3,4,99,R,48,1,5.5714285714,1.9988833711
33115,2,2,2,1,1,1,1,2,1,1,2,2,1,2,0,0,0,1,0,0,0,0,2,3,0,0,0,1,0,0,0,0,0,2,3,2,84,1,2,0,2,3,98,S,18,4,2,0.7175478768
40115,2,2,1,1,2,0,1,3,1,2,2,2,1,0,0,0,0,3,20,1,2,2,1,3,2,0,0,1,1,2,1,2,2,2,1,2,35,1,1,3,2,4,4,S,48,5,3.7142857143,1.3325889141
40115,1,1,2,2,1,2,2,3,1,2,2,2,2,0,0,0,0,0,10,1,2,2,1,3,4,0,0,8,1,1,1,2,2,2,1,1,99,1,2,0,4,3,7,S,36,3,3.0571428571,1.0968231831
33015,1,1,1,1,1,2,1,2,1,1,2,1,1,3,0,3,0,1,6,1,2,1,1,3,4,0,0,1,1,2,2,2,2,2,2,1,42,1,1,2,8,1,6,S,26,5,3.0857142857,1.1070738671
40215,2,2,2,2,0,0,0,3,2,0,0,0,0,0,0,0,0,0,97,1,2,2,1,3,3,0,0,8,1,2,2,2,2,2,1,1,70,5,2,0,3,3,4,S,34,3,5.5714285714,1.9988833711
40415,1,2,2,2,0,0,1,3,2,0,0,0,0,0,0,0,0,0,5,1,1,1,2,3,0,0,0,1,0,0,0,0,0,2,8,2,65,1,2,0,2,4,98,S,37,2,1.9142857143,0.6867958249
33015,2,1,1,1,1,2,1,1,1,2,1,2,1,0,6,0,0,2,1,1,2,2,1,3,3,0,0,8,1,2,2,2,2,2,1,1,54,1,1,2,6,1,9,S,34,2,1.9142857143,0.6867958249
33015,1,1,1,1,1,2,1,1,1,2,2,2,1,0,0,0,0,3,2,1,2,2,2,3,0,0,0,8,0,0,0,0,0,2,2,1,40,1,1,1,5,1,7,S,34,3,5.5714285714,1.9988833711
33015,1,1,1,2,1,2,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,1,3,4,0,0,8,2,2,2,2,2,2,1,1,87,5,2,0,4,3,99,S,25,4,2.1142857143,0.7585506126
33015,2,1,2,2,2,0,2,3,2,2,2,2,2,0,0,0,0,0,2,1,2,2,3,3,0,0,0,8,0,0,0,0,0,0,1,1,60,3,2,0,3,6,1,S,13,2,3.2571428571,1.1685779708
33115,2,1,1,2,2,0,2,3,1,2,2,2,2,0,0,0,0,0,4,1,2,2,1,3,4,0,0,8,2,1,2,1,2,2,2,2,77,5,2,0,4,3,5,S,26,5,1.9428571429,0.6970465089
40215,1,1,1,2,1,8,1,3,1,2,2,2,2,0,0,0,0,0,30,1,2,2,1,1,3,4,4,2,1,2,1,2,2,2,1,1,17,6,2,0,2,4,7,S,39,4,3.2285714286,1.1583272868
40215,2,2,2,2,0,0,8,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,2,0,0,0,0,0,2,3,2,70,1,2,0,3,3,98,S,40,4,2.6571428571,0.9533136078
40315,2,1,2,1,1,2,1,3,1,2,2,2,1,0,0,0,0,1,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,2,2,1,63,5,2,0,3,1,5,S,6,4,2.9142857143,1.0455697633
32915,2,1,2,1,1,2,2,2,1,2,2,2,1,0,0,0,0,5,52,1,2,8,2,3,0,0,0,8,0,0,0,0,0,2,2,1,67,2,2,0,8,3,5,S,55,3,1.3142857143,0.4715314619
32915,2,1,1,1,1,2,1,2,1,2,2,2,1,0,0,0,0,3,20,1,2,2,2,2,0,0,0,8,0,0,0,0,0,2,2,1,53,1,1,1,8,1,8,U,19,3,1.5714285714,0.5637876175
32915,1,1,1,1,1,2,1,1,1,1,2,1,1,3,0,5,0,1,4,1,2,2,2,3,0,0,0,8,0,0,0,0,0,2,2,2,38,1,1,4,4,1,9,S,55,1,3,1.0763218152
40115,1,1,2,2,1,2,1,3,1,2,2,2,1,0,0,0,0,6,0,0,0,0,2,3,0,0,0,8,0,0,0,0,0,2,3,1,50,6,2,0,3,99,99,S,55,2,1.4,0.5022835138
32915,2,2,1,1,2,0,1,1,1,2,2,1,1,0,0,3,0,3,50,1,2,2,2,3,0,0,0,8,0,0,0,0,0,2,3,1,73,1,2,0,3,3,6,S,48,5,3.4,1.2198313906
32915,2,2,2,2,0,0,2,3,2,0,0,0,0,0,0,0,0,0,5,1,2,2,2,3,0,0,0,1,0,0,0,0,0,2,2,1,80,1,2,0,6,3,99,U,19,3,1,0.3587739384
32915,2,1,2,2,1,2,2,3,1,2,2,2,2,0,0,0,0,0,6,1,1,2,1,3,3,0,0,1,1,2,1,2,2,1,1,1,76,5,2,0,6,3,5,U,29,4,1,0.3587739384
32915,2,1,2,1,1,2,1,3,1,2,2,2,1,0,0,0,0,6,10,1,2,1,2,3,0,0,0,8,0,0,0,0,0,2,2,2,68,5,2,0,8,3,99,S,1,2,1.3142857143,0.4715314619
32915,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,8,0,1,35,1,1,1,1,2,4,0,0,1,2,2,2,2,2,1,3,1,37,1,2,0,8,1,99,U,6,5,3.5142857143,1.2608341264
32915,2,1,2,2,1,2,0,3,1,2,2,1,2,0,0,6,0,0,97,1,2,2,1,3,2,0,0,8,1,2,1,2,2,1,2,1,54,1,1,2,8,2,6,U,35,1,5.5714285714,1.9988833711
32915,2,1,1,1,1,2,1,2,1,1,2,2,1,2,0,0,0,2,50,1,2,1,1,1,4,4,4,1,1,1,2,2,1,1,1,1,76,5,2,0,8,2,98,S,24,4,1,0.3587739384
41015,1,1,2,2,1,2,2,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,2,3,0,0,0,8,0,0,0,0,0,2,2,2,54,3,2,0,4,3,2,R,42,1,1.8,0.6457930891
32915,2,1,1,1,1,2,1,1,1,1,1,2,1,6,2,0,0,2,4,1,2,1,2,3,0,0,0,1,0,0,0,0,0,2,3,1,51,1,2,0,6,1,9,U,36,5,2.8857142857,1.0353190794
32915,1,1,1,2,1,2,1,2,1,2,2,2,2,0,0,0,0,0,0,0,0,0,3,3,0,0,0,8,0,0,0,0,0,0,3,2,38,1,1,3,3,1,9,S,12,4,3.1714285714,1.1378259189
33015,2,1,1,2,1,2,2,2,2,2,2,2,2,0,0,0,0,0,24,1,2,2,1,1,3,3,5,1,1,2,2,2,1,2,1,1,77,1,2,0,8,3,5,S,4,2,1,0.3587739384
32415,1,1,1,1,1,2,1,1,1,2,2,1,1,0,0,6,0,3,50,1,1,2,1,3,1,0,0,8,1,2,1,2,2,1,2,1,37,1,1,1,4,1,8,R,40,1,3.4285714286,1.2300820745
32415,1,1,1,1,1,2,1,3,1,2,2,2,1,0,0,0,0,6,30,1,1,2,1,3,3,0,0,8,2,2,2,2,2,2,2,1,58,1,2,0,6,1,8,R,29,1,1.2285714286,0.44077941
32415,2,1,2,1,1,2,2,3,1,2,8,2,1,0,0,0,0,2,2,2,2,2,2,3,0,0,0,8,0,0,0,0,0,2,1,1,68,1,2,0,3,1,4,S,48,1,1.9428571429,0.6970465089
32415,2,1,2,2,1,2,1,1,1,2,2,1,2,0,0,6,0,0,0,0,0,0,1,3,4,0,0,1,2,2,2,2,2,2,2,1,48,1,1,2,3,5,6,S,27,3,3.9142857143,1.4043437018
32415,1,1,1,2,1,1,0,3,1,2,2,2,1,0,0,0,0,6,0,0,0,0,3,2,0,0,0,2,0,0,0,0,0,0,2,1,59,3,2,0,3,6,2,S,55,1,1.6571428571,0.5945396694
32415,2,1,2,1,1,2,2,3,1,2,2,2,1,0,0,0,0,1,25,1,2,2,2,3,0,0,0,8,0,0,0,0,0,2,2,1,66,5,2,0,3,3,3,R,40,1,1.9428571429,0.6970465089
32415,2,1,1,1,1,2,1,1,1,2,2,1,1,0,0,3,0,3,40,2,2,1,2,2,0,0,0,2,0,0,0,0,0,2,3,1,52,1,2,0,8,1,8,S,53,1,1.2285714286,0.44077941
32415,1,2,2,2,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,8,0,0,0,0,0,2,3,2,56,2,2,0,3,3,4,U,6,2,4.3142857143,1.5478532771
32915,2,2,2,2,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,8,0,0,0,0,0,0,3,1,70,5,2,0,3,2,4,U,6,4,1.6285714286,0.5842889854
32415,2,1,2,1,2,0,0,3,1,1,2,2,1,6,0,0,0,2,50,1,2,2,1,3,3,0,0,2,1,1,2,2,2,2,1,1,85,3,2,0,6,3,5,S,6,5,2.7714285714,0.9943163436
32415,2,1,2,1,1,1,2,3,1,2,2,2,2,0,0,0,0,0,36,1,2,2,1,1,3,5,8,8,1,1,2,2,1,2,1,1,67,3,2,0,5,3,2,R,53,1,1,0.3587739384
32915,2,2,2,2,0,0,2,1,1,0,0,0,0,0,0,0,0,0,8,1,2,2,1,3,4,0,0,1,2,2,2,2,2,2,1,1,89,5,2,0,6,3,5,U,6,4,1,0.3587739384
32415,2,1,1,1,1,2,1,1,1,1,2,1,1,5,0,5,0,3,12,1,2,1,2,1,0,4,4,1,0,0,0,0,0,2,2,1,60,1,1,1,8,1,8,U,17,2,1.1714285714,0.4202780421
